;Unnamed: 0;dossier;arrondissement;adresse;lieu;libelle_type_objet;dima;dimb;dosred;Coordonnées;surface;libelle;nom
5302;14198;437 341 097 002;75011;97 AVENUE PHILIPPE AUGUSTE;A;TERRASSE OUVERTE;0.8;8.08;SARL BNF  (BAR RESTAURANT);48.855919, 2.391001;6.464;BAR RESTAURANT;SARL BNF  
5303;14199;438 197 003 005;75011;3 BOULEVARD RICHARD LENOIR;A;TERRASSE OUVERTE;0.6;3.0;SARL AJM BASTILLE  (BAR RESTAURANT);48.854674, 2.369381;1.8;BAR RESTAURANT;SARL AJM BASTILLE  
5304;14200;26 103 037 002;75001;37 RUE MAUCONSEIL;A;TERRASSE OUVERTE;1.0;5.1;SARL SEN-PARIS  (RESTAURANT);48.864063, 2.346773;5.1;RESTAURANT;SARL SEN-PARIS  
5305;14201;26 354 016 002;75001;16 RUE DE MONDETOUR;A;BACHES;2.4;6.0;SARL CIAL SARL  (RESTAURANT);48.862791, 2.348051;14.4;RESTAURANT;SARL CIAL SARL  
5306;14202;26 354 016 002;75001;16 RUE MONDETOUR;A;TERRASSE OUVERTE;2.4;6.0;SARL CIAL SARL  (RESTAURANT);48.862791, 2.348051;14.4;RESTAURANT;SARL CIAL SARL  
5307;14203;26 354 016 002;75001;Pan coupé 2 RUE DE LA PETITE TRUANDERIE / 16 RUE MONDETOUR;B;TERRASSE OUVERTE;2.3;3.2;SARL CIAL SARL  (RESTAURANT);48.862799, 2.348164;7.36;RESTAURANT;SARL CIAL SARL  
5308;14204;26 444 014 003;75001;14 RUE MONTMARTRE;A;TERRASSE OUVERTE;1.3;5.5;SARL ORBITAL  (RESTAURATION RAPIDE - SNACK);48.863811, 2.345773;7.15;RESTAURATION RAPIDE - SNACK;SARL ORBITAL  
5309;14205;26 444 034 003;75001;34 RUE MONTMARTRE;A;TERRASSE OUVERTE;0.9;13.0;SARL ART DIFFUSION TERROIR FRANCAIS  (RESTAURANT);48.864505, 2.345388;11.7;RESTAURANT;SARL ART DIFFUSION TERROIR FRANCAIS  
5310;14207;26 453 007 002;75001;7 RUE MONTORGUEIL;A;COMMERCE ACCESSOIRE;1.4;1.0;SARL DELIZIEFOLLIE  (RESTAURANT);48.863521, 2.346322;1.4;RESTAURANT;SARL DELIZIEFOLLIE  
5311;14208;26 453 009 002;75001;9 RUE MONTORGUEIL;A;TERRASSE OUVERTE;2.1;4.7;SARL WANNA JUICE STORES  (RESTAURATION RAPIDE - SNACK);48.863552, 2.346312;9.87;RESTAURATION RAPIDE - SNACK;SARL WANNA JUICE STORES  
5312;14211;26 453 024 002;75001;24 RUE MONTORGUEIL;A;BACHES;2.0;4.0;SARL CASA DE AP  (BAR RESTAURANT);48.863574, 2.346489;8.0;BAR RESTAURANT;SARL CASA DE AP  
5313;14213;27 415 009 004;75001;9 RUE PIERRE LESCOT;A;TERRASSE OUVERTE;3.5;15.9;SARL GALERIE DE LUCIA  (BAR RESTAURANT);48.86258, 2.348386;55.65;BAR RESTAURANT;SARL GALERIE DE LUCIA  
5314;14215;27 415 015 004;75001;15 RUE PIERRE LESCOT;A;TERRASSE OUVERTE;1.7;7.0;SAS LBAC  (BAR RESTAURANT);48.863023, 2.348649;11.9;BAR RESTAURANT;SAS LBAC  
5315;14216;27 415 015 004;75001;22 RUE DE LA GRANDE TRUANDERIE;B;TERRASSE OUVERTE;3.0;7.7;SAS LBAC  (BAR RESTAURANT);48.862951, 2.34859;23.1;BAR RESTAURANT;SAS LBAC  
5316;14217;27 415 016 002;75001;Pan coupé 16 RUE PIERRE LESCAUT / 85 RUE RAMBUTEAU;A;TERRASSE OUVERTE;4.5;5.5;SARL AU PERE TRANQUILLE  (BAR RESTAURANT);48.862251, 2.348656;24.75;BAR RESTAURANT;SARL AU PERE TRANQUILLE  
5317;14218;27 415 016 002;75001;85 RUE RAMBUTEAU;C;TERRASSE OUVERTE;4.2;5.5;SARL AU PERE TRANQUILLE  (BAR RESTAURANT);48.862251, 2.348656;23.1;BAR RESTAURANT;SARL AU PERE TRANQUILLE  
5318;14220;27 415 030 003;75001;30 RUE PIERRE LESCOT;A;TERRASSE OUVERTE;3.0;12.5;SARL AMERESTAURANT  (RESTAURANT);48.863522, 2.34907;37.5;RESTAURANT;SARL AMERESTAURANT  
5319;14222;27 844 001 005;75001;1 RUE DES PROUVAIRES;A;TERRASSE OUVERTE;0.85;4.85;MME NOCCHI  (RESTAURANT);48.861318, 2.343989;4.1225;RESTAURANT;MME NOCCHI  
5320;14223;27 844 007 003;75001;7 RUE DES PROUVAIRES;A;TERRASSE OUVERTE;1.05;8.5;SARL LE BEAU VIN  (RESTAURANT);48.861586, 2.344097;8.925;RESTAURANT;SARL LE BEAU VIN  
5321;14224;27 844 010 003;75001;10 RUE DES PROUVAIRES;A;TERRASSE FERMEE;1.0;2.15;SARL LE LOUCHEBEM  (RESTAURANT);48.861561, 2.344315;2.15;RESTAURANT;SARL LE LOUCHEBEM  
5322;14227;28 358 023 002;75001;23 RUE DU ROULE;A;TERRASSE OUVERTE;0.6;7.0;SARL EP  (BAR RESTAURANT);48.861089, 2.343858;4.2;BAR RESTAURANT;SARL EP  
5323;14230;28 525 041 004;75001;41 BOULEVARD DE SEBASTOPOL;A;TERRASSE OUVERTE;2.5;9.14;SARL CJPS  (BAR RESTAURANT);48.861373, 2.349586;22.85;BAR RESTAURANT;SARL CJPS  
5324;14231;28 525 041 004;75001;Pan coupé 41 BOULEVARD DE SEBASTOPOL / 2 RUE DE LA COSSONNERIE;B;TERRASSE FERMEE;1.0;4.1;SARL CJPS  (BAR RESTAURANT);48.861373, 2.349586;4.1;BAR RESTAURANT;SARL CJPS  
5325;14234;28 809 013 002;75001;13 RUE SAINT DENIS;A;TERRASSE OUVERTE;4.5;4.0;SARL SNACK DU CHATELET  (RESTAURATION RAPIDE - SNACK);48.859307, 2.347678;18.0;RESTAURATION RAPIDE - SNACK;SARL SNACK DU CHATELET  
5326;14236;28 809 019 003;75001;19 RUE SAINT DENIS;A;TERRASSE OUVERTE;2.5;4.45;SARL FRERES DU CHATELET  (RESTAURATION RAPIDE - SNACK);48.859458, 2.347766;11.125;RESTAURATION RAPIDE - SNACK;SARL FRERES DU CHATELET  
5327;14238;28 809 041 002;75001;Pan coupé 1 RUE DE LA FERRONERIE / 41 RUE SAINT DENIS;A;TERRASSE OUVERTE;2.8;2.0;SARL SOLEIL  (BAR RESTAURANT);48.860229, 2.347479;5.6;BAR RESTAURANT;SARL SOLEIL  
5328;14239;28 809 043 002;75001;1 RUE DES INNOCENTS;B;TERRASSE OUVERTE;2.25;8.09;SARL STE FRANC.PARTICIPATIO.GESTION  (RESTAURANT);48.860339, 2.348166;18.2025;RESTAURANT;SARL STE FRANC.PARTICIPATIO.GESTION  
5329;14240;28 809 043 002;75001;2 RUE DE LA FERRONNERIE;C;TERRASSE OUVERTE;2.6;7.27;SARL STE FRANC.PARTICIPATIO.GESTION  (RESTAURANT);48.86023, 2.348211;18.902;RESTAURANT;SARL STE FRANC.PARTICIPATIO.GESTION  
5330;14243;28 809 119 002;75001;119 RUE SAINT DENIS;A;COMMERCE ACCESSOIRE;1.75;1.4;SARL 119 RUE SAINT DENIS  (RESTAURATION RAPIDE - SNACK);48.862915, 2.349587;2.45;RESTAURATION RAPIDE - SNACK;SARL 119 RUE SAINT DENIS  
5331;14248;28 860 154 002;75001;154 RUE SAINT HONORE;A;TERRASSE OUVERTE;1.6;3.65;EURL OH MON CAKE  (RESTAURATION RAPIDE - SNACK);48.862036, 2.340081;5.84;RESTAURATION RAPIDE - SNACK;EURL OH MON CAKE  
5332;14249;28 860 158 002;75001;158 RUE SAINT HONORE;A;TERRASSE OUVERTE;1.8;7.0;SARL ST HONORE  (RESTAURANT);48.862077, 2.339858;12.6;RESTAURANT;SARL ST HONORE  
5333;14250;28 860 164 002;75001;164 RUE SAINT HONORE;A;TERRASSE OUVERTE;2.3;6.6;SARL LE POMPADOUR  (BAR RESTAURANT);48.862202, 2.339631;15.18;BAR RESTAURANT;SARL LE POMPADOUR  
5334;14252;29 490 003 006;75001;3 RUE DE TURBIGO;A;TERRASSE OUVERTE;1.4;7.75;SARL LES PATES VIVANTES DES HALLES  (RESTAURANT);48.863511, 2.347055;10.85;RESTAURANT;SARL LES PATES VIVANTES DES HALLES  
5335;14253;30 409 009 002;75001;9 RUE D ARGENTEUIL;A;TERRASSE OUVERTE;1.75;5.54;SA SOC MONDIAL SANUKIYA  (RESTAURATION RAPIDE - SNACK);48.864699, 2.333821;9.695;RESTAURATION RAPIDE - SNACK;SA SOC MONDIAL SANUKIYA  
5336;14254;33 114 003 004;75001;3 RUE DE L ECHELLE;A;TERRASSE OUVERTE;0.6;5.8;SARL LE MEDOVA  (RESTAURANT);48.863603, 2.333896;3.48;RESTAURANT;SARL LE MEDOVA  
5337;14257;33 114 007 002;75001;7 RUE DE L ECHELLE;A;TERRASSE OUVERTE;1.2;13.0;SAS HOTELS ET RESTAURANTS DE PARIS  (HOTEL RESTAURANT);48.864024, 2.334199;15.6;HOTEL RESTAURANT;SAS HOTELS ET RESTAURANTS DE PARIS  
5338;14258;37 893 010 002;75001;10 RUE DES PYRAMIDES;A;TERRASSE FERMEE;1.2;8.65;SA COJEAN  (RESTAURANT);48.864737, 2.332993;10.38;RESTAURANT;SA COJEAN  
5339;14260;37 893 013 003;75001;13 RUE DES PYRAMIDES;A;TERRASSE OUVERTE;1.6;6.49;SAS N.J.G.  (RESTAURANT);48.865113, 2.33294;10.384;RESTAURANT;SAS N.J.G.  
5340;14261;37 893 022 002;75001;22 RUE DES PYRAMIDES;A;TERRASSE OUVERTE;0.9;8.6;SARL SUSHI SHOOP PYRAMIDES  (RESTAURANT);48.866215, 2.333963;7.74;RESTAURANT;SARL SUSHI SHOOP PYRAMIDES  
5341;14263;38 229 184 003;75001;1 RUE DE L ECHELLE;B;TERRASSE OUVERTE;1.6;15.5;SA MC DONALD S FRANCE  (RESTAURATION RAPIDE - SNACK);48.8633, 2.333796;24.8;RESTAURATION RAPIDE - SNACK;SA MC DONALD S FRANCE  
5342;14264;38 860 167 003;75001;167 RUE SAINT HONORE;A;TERRASSE OUVERTE;0.9;14.4;SARL SOCIETE NOUVELLE AU DAUPHIN  (BAR RESTAURANT);48.863669, 2.334453;12.96;BAR RESTAURANT;SARL SOCIETE NOUVELLE AU DAUPHIN  
5343;14265;38 860 196 002;75001;196 RUE SAINT HONOR2;A;TERRASSE OUVERTE;1.0;12.2;SA CAFETERIA DU LOUVRE  (RESTAURATION RAPIDE - SNACK);48.862624, 2.337942;12.2;RESTAURATION RAPIDE - SNACK;SA CAFETERIA DU LOUVRE  
5344;14268;38 860 280 002;75001;208 RUE SAINT HONORE;A;TERRASSE FERMEE;1.2;8.8;SARL YAO LY  (RESTAURANT);48.863816, 2.33571;10.56;RESTAURANT;SARL YAO LY  
5345;14269;41 439 022 002;75001;22 RUE CAMBON;A;TERRASSE OUVERTE;0.6;5.0;SARL JFC  (BAR RESTAURANT);48.86776, 2.326567;3.0;BAR RESTAURANT;SARL JFC  
5346;14271;41 517 023 004;75001;23 RUE DES CAPUCINES;A;TERRASSE OUVERTE;0.7;10.0;SARL CAP 69  (RESTAURANT);48.869607, 2.328306;7.0;RESTAURANT;SARL CAP 69  
5347;14272;44 183 012 002;75001;12 RUE GOMBOUST;A;TERRASSE OUVERTE;1.1;5.7;M PARK  (RESTAURANT);48.867436, 2.332632;6.27;RESTAURANT;M PARK  
5348;14275;51 516 039 003;75002;39 BOULEVARD DES CAPUCINES;A;TERRASSE FERMEE;2.5;7.8;SARL MADELEINE CAPUCINES  (RESTAURANT);48.869934, 2.32914;19.5;RESTAURANT;SARL MADELEINE CAPUCINES  
5349;14280;54 687 027 004;75002;27 BOULEVARD DES ITALIENS;A;TERRASSE OUVERTE;0.6;10.36;SARL SUSHI EUROPE  (RESTAURANT);48.871012, 2.335426;6.216;RESTAURANT;SARL SUSHI EUROPE  
5350;14281;54 687 029 006;75002;29 BOULEVARD DES ITALIENS;A;TERRASSE OUVERTE;2.5;2.6;SARL  NOURA OPERA  (RESTAURANT);48.87095, 2.33507;6.5;RESTAURANT;SARL  NOURA OPERA  
5351;14282;54 687 029 006;75002;29 BOULEVARD DES ITALIENS;A;TERRASSE OUVERTE;0.6;7.5;SARL  NOURA OPERA  (RESTAURANT);48.87095, 2.33507;4.5;RESTAURANT;SARL  NOURA OPERA  
5352;14284;55 733 030 004;75002;30 RUE LOUIS LE GRAND;A;TERRASSE OUVERTE;0.7;11.6;SAS POMME DE PAIN  (RESTAURATION RAPIDE - SNACK);48.87052, 2.334174;8.12;RESTAURATION RAPIDE - SNACK;SAS POMME DE PAIN  
5353;14285;56 372 013 002;75002;13 RUE MONSIGNY;A;TERRASSE OUVERTE;0.6;3.9;SARL  HABEMUS  (RESTAURANT);48.869104, 2.335512;2.34;RESTAURANT;SARL  HABEMUS  
5354;14286;56 838 004 002;75002;34 RUE DU QUATRE SEPTEMBRE;B;TERRASSE FERMEE;1.3;5.86;SA CAFETERIA DE LA PLACE  (RESTAURANT);48.87033, 2.332737;7.618;RESTAURANT;SA CAFETERIA DE LA PLACE  
5355;14291;57 940 026 004;75002;26 RUE DU QUATRE SEPTEMBRE;A;TERRASSE OUVERTE;1.5;3.22;SAS  EXKI FRANCE 	EXKI FRANCE (RESTAURANT);48.870073, 2.334487;4.83;RESTAURANT;SAS  EXKI FRANCE 	EXKI FRANCE 
5356;14294;61 225 010 006;75002;10 RUE DE LA BOURSE;A;TERRASSE OUVERTE;0.9;1.0;SARL CIE DES COLONNES  (RESTAURANT);48.869646, 2.339314;0.9;RESTAURANT;SARL CIE DES COLONNES  
5357;14298;66 441 003 003;75002;3 BOULEVARD MONTMARTRE;A;TERRASSE OUVERTE;1.0;4.2;SAS HOTEL FRANCOIS  (HOTEL RESTAURANT);48.871392, 2.342629;4.2;HOTEL RESTAURANT;SAS HOTEL FRANCOIS  
5358;14299;66 441 017 003;75002;17 BOULEVARD MONTMARTRE;A;TERRASSE FERMEE;2.4;4.6;SARL SNL FOOD  (RESTAURANT);48.871668, 2.340933;11.04;RESTAURANT;SARL SNL FOOD  
5359;14300;706 876 002 006;75018;5 RUE DE CLIGNANCOURT;B;TERRASSE OUVERTE;0.7;9.7;SA MC DONALD S SYSTEM OF FRANCE  (RESTAURATION RAPIDE - SNACK);48.884052, 2.347027;6.79;RESTAURATION RAPIDE - SNACK;SA MC DONALD S SYSTEM OF FRANCE  
5360;14310;707 038 001 003;75018;1 RUE PAUL ALBERT;A;TERRASSE OUVERTE;0.85;2.1;SARL BOTAK CAFE  (BAR RESTAURANT);48.886504, 2.34498;1.785;BAR RESTAURANT;SARL BOTAK CAFE  
5361;14311;707 038 001 003;75018;1 RUE PAUL ALBERT;A;TERRASSE OUVERTE;1.7;4.7;SARL BOTAK CAFE  (BAR RESTAURANT);48.886504, 2.34498;7.99;BAR RESTAURANT;SARL BOTAK CAFE  
5362;14312;707 038 001 003;75018;1 RUE PAUL ALBERT;A;TERRASSE OUVERTE;0.85;4.1;SARL BOTAK CAFE  (BAR RESTAURANT);48.886504, 2.34498;3.485;BAR RESTAURANT;SARL BOTAK CAFE  
5363;14313;707 522 067 002;75018;67 RUE DES POISSONNIERS;A;TERRASSE OUVERTE;1.2;6.9;M  ACHERAIOU MOHAMMED 	LE VA ET VIENT DU NORD (RESTAURANT);48.891009, 2.351489;8.28;RESTAURANT;M  ACHERAIOU MOHAMMED 	LE VA ET VIENT DU NORD 
5364;14338;708 265 096 002;75018;96 BOULEVARD DE ROCHECHOUART;A;TERRASSE OUVERTE;1.0;4.3;SARL SNACK TIME  (RESTAURATION RAPIDE - SNACK);48.882667, 2.342029;4.3;RESTAURATION RAPIDE - SNACK;SARL SNACK TIME  
5365;14339;708 265 096 003;75018;Pan coupé 96 BOULEVARD DE ROCHECHOUART / 2 RUE DANCOURT;A;TERRASSE OUVERTE;0.6;0.6;SARL JIN YI FA  (BAR RESTAURANT);48.883892, 2.349141;0.36;BAR RESTAURANT;SARL JIN YI FA  
5366;14342;708 609 052 003;75018;52 RUE DU SIMPLON;A;TERRASSE OUVERTE;0.85;5.95;SARL LE BONHEUR DU JOUR  (BAR RESTAURANT);48.894584, 2.347462;5.0575;BAR RESTAURANT;SARL LE BONHEUR DU JOUR  
5367;14348;708 955 015 002;75018;15 PLACE SAINT PIERRE;A;ETALAGE;0.17;2.0;SNC LE RELAIS SAINT PIERRE  (BAR RESTAURANT);48.884325, 2.343193;0.34;BAR RESTAURANT;SNC LE RELAIS SAINT PIERRE  
5368;14349;708 955 015 002;75018;15 PLACE SAINT PIERRE;A;TERRASSE OUVERTE;1.3;11.0;SNC LE RELAIS SAINT PIERRE  (BAR RESTAURANT);48.884325, 2.343193;14.3;BAR RESTAURANT;SNC LE RELAIS SAINT PIERRE  
5369;14351;709 144 008 002;75018;8 RUE TARDIEU;A;TERRASSE OUVERTE;1.1;7.0;SARL L ESTEREL  (RESTAURANT);48.884182, 2.341783;7.7;RESTAURANT;SARL L ESTEREL  
5370;14352;709 990 020 004;75018;20 RUE YVONNE LE TAC;A;TERRASSE OUVERTE;0.8;4.9;SARL LE CAMBODGE  (RESTAURANT);48.884224, 2.339883;3.92;RESTAURANT;SARL LE CAMBODGE  
5371;14353;711 768 112 002;75018;112 BOULEVARD DE LA CHAPELLE;A;TERRASSE OUVERTE;1.05;5.8;SARL KPLAT  (RESTAURATION RAPIDE - SNACK);48.884037, 2.350875;6.09;RESTAURATION RAPIDE - SNACK;SARL KPLAT  
5372;14357;714 207 040 002;75018;40 RUE DE LA GOUTTE D OR;A;TERRASSE OUVERTE;1.3;4.9;SARL TASLI  (RESTAURANT);48.88512, 2.351421;6.37;RESTAURANT;SARL TASLI  
5373;14361;718 705 016 002;75018;12 RUE JEAN FRANCOIS LEPINE;B;TERRASSE OUVERTE;1.0;6.2;SARL FANIA  (RESTAURANT);48.886185, 2.356851;6.2;RESTAURANT;SARL FANIA  
5374;14367;721 772 084 003;75018;84 RUE DE LA CHAPELLE;A;TERRASSE FERMEE;2.78;5.3;MME MESSAOUDENE EPOUSE DJELLAL (BAR RESTAURANT);48.896457, 2.359714;14.734;BAR RESTAURANT;MME MESSAOUDENE EPOUSE DJELLAL 
5375;14373;726 067 038 002;75018;38 RUE MARX DORMOY;A;TERRASSE OUVERTE;1.2;2.15;MME LAGATI  (BAR RESTAURANT);48.887047, 2.359947;2.58;BAR RESTAURANT;MME LAGATI  
5376;14376;726 683 020 002;75018;20 BOULEVARD NEY;A;COMMERCE ACCESSOIRE;0.6;2.5;SARL RESTAURANT LE NEY  (BAR RESTAURANT);48.898737, 2.368053;1.5;BAR RESTAURANT;SARL RESTAURANT LE NEY  
5377;14382;730 495 058 002;75019;58 RUE D'AUBERVILLIERS;A;TERRASSE OUVERTE;0.86;6.0;SARL LEZ ARTS  (RESTAURANT);48.887468, 2.367231;5.16;RESTAURANT;SARL LEZ ARTS  
5378;14384;732 437 137 002;75019;137 RUE DE CRIMEE;A;TERRASSE OUVERTE;0.6;4.25;SARL PUB KIM S BAR  (RESTAURANT);48.886858, 2.381067;2.55;RESTAURANT;SARL PUB KIM S BAR  
5379;14385;732 437 137 002;75019;35 RUE TANDOU;B;TERRASSE OUVERTE;0.6;3.0;SARL PUB KIM S BAR  (RESTAURANT);48.886802, 2.381054;1.8;RESTAURANT;SARL PUB KIM S BAR  
5380;14390;732 437 193 004;75019;193 RUE DE CRIMEE;A;TERRASSE FERMEE;1.2;5.91;SARL SUSHI CRIMEE  (RESTAURANT);48.891121, 2.376045;7.092;RESTAURANT;SARL SUSHI CRIMEE  
5381;14391;732 437 202 002;75019;202 RUE DE CRIMEE;A;TERRASSE OUVERTE;0.6;2.4;M DEHLOUM  (BAR RESTAURANT);48.891903, 2.375554;1.44;BAR RESTAURANT;M DEHLOUM  
5382;14393;733 479 012 002;75019;1 RUE TANDOU;B;TERRASSE OUVERTE;1.1;4.9;SARL LA RENAISSANCE  (RESTAURANT);48.885782, 2.37839;5.39;RESTAURANT;SARL LA RENAISSANCE  
5383;14395;733 673 008 002;75019;8 AVENUE DE FLANDRE;A;TERRASSE OUVERTE;0.6;6.97;M DJABELLA  (RESTAURANT);48.884705, 2.369844;4.182;RESTAURANT;M DJABELLA  
5384;14396;733 673 010 004;75019;10 AVENUE DE FLANDRE;A;TERRASSE OUVERTE;1.7;4.5;SARL SHILANE  (RESTAURATION RAPIDE - SNACK);48.884818, 2.369984;7.65;RESTAURATION RAPIDE - SNACK;SARL SHILANE  
5385;14399;733 673 024 005;75019;24 AVENUE DE FLANDRE;A;TERRASSE OUVERTE;2.0;5.1;M HARZOUNE  (RESTAURANT);48.885502, 2.370835;10.2;RESTAURANT;M HARZOUNE  
5386;14400;644 177 015 003;75016;15 RUE GOETHE;A;TERRASSE OUVERTE;1.0;7.0;SARL BALILLI  (RESTAURANT);48.86592, 2.297937;7.0;RESTAURANT;SARL BALILLI  
5387;14401;644 231 011 002;75016;11 AVENUE DE LA GRANDE ARMEE;A;TERRASSE OUVERTE;3.8;6.2;SARL MARTHA S CAFE MARTHA S CAFE (RESTAURANT);48.874463, 2.291753;23.56;RESTAURANT;SARL MARTHA S CAFE MARTHA S CAFE 
5388;14404;644 231 057 003;75016;57 AVENUE DE LA GRANDE ARMEE;A;TERRASSE OUVERTE;3.0;3.92;SARL MOD MEZO DI PASTA (RESTAURATION RAPIDE - SNACK);48.875736, 2.287742;11.76;RESTAURATION RAPIDE - SNACK;SARL MOD MEZO DI PASTA 
5389;14407;644 802 011 003;75016;11 RUE JEAN GIRAUDOUX;A;TERRASSE OUVERTE;0.6;5.35;SARL SOCIETE YOSHI  (RESTAURANT);48.868807, 2.297709;3.21;RESTAURANT;SARL SOCIETE YOSHI  
5390;14408;645 055 041 002;75016;41 AVENUE KLEBER;A;TERRASSE OUVERTE;0.6;8.0;SA APAGOR  (RESTAURANT);48.868749, 2.291677;4.8;RESTAURANT;SA APAGOR  
5391;14409;645 055 054 003;75016;54 AVENUE KLEBER;A;TERRASSE OUVERTE;1.1;3.0;SARL WHATEVER  (RESTAURATION RAPIDE - SNACK);48.868793, 2.291134;3.3;RESTAURATION RAPIDE - SNACK;SARL WHATEVER  
5392;14410;645 055 054 005;75016;54 AVENUE KLEBER;A;TERRASSE OUVERTE;2.1;10.5;SARL BSM COPERNIC LE COPERNIC (RESTAURANT);48.868793, 2.291134;22.05;RESTAURANT;SARL BSM COPERNIC LE COPERNIC 
5393;14412;645 055 068 002;75016;68 AVENUE KLEBER;A;TERRASSE OUVERTE;1.1;4.5;MME MILANKOVIC VUILLEMOT LE CORNER CAFE (RESTAURATION RAPIDE - SNACK);48.867783, 2.290402;4.95;RESTAURATION RAPIDE - SNACK;MME MILANKOVIC VUILLEMOT LE CORNER CAFE 
5394;14413;645 055 068 002;75016;1 RUE CIMAROSA;B;TERRASSE OUVERTE;0.6;7.6;MME MILANKOVIC VUILLEMOT LE CORNER CAFE (RESTAURATION RAPIDE - SNACK);48.867841, 2.290495;4.56;RESTAURATION RAPIDE - SNACK;MME MILANKOVIC VUILLEMOT LE CORNER CAFE 
5395;14414;645 055 071 004;75016;71 AVENUE KLEBER;A;TERRASSE FERMEE;1.2;3.3;SARL NAKOUZY MARCEL CHEZ MARCEL (RESTAURANT);48.865566, 2.289367;3.96;RESTAURANT;SARL NAKOUZY MARCEL CHEZ MARCEL 
5396;14420;645 328 016 002;75016;16 RUE LAURISTON;A;TERRASSE OUVERTE;0.6;6.9;SARL DUMOU  (RESTAURANT);48.871787, 2.292437;4.14;RESTAURANT;SARL DUMOU  
5397;14422;645 683 019 002;75016;19 RUE DE LONGCHAMP;A;TERRASSE OUVERTE;0.75;5.5;ARL CASAGRANDE LE GRENIER A POMMES (RESTAURANT);48.864887, 2.290835;4.125;RESTAURANT;ARL CASAGRANDE LE GRENIER A POMMES 
5398;14423;645 683 033 003;75016;33 RUE DE LONGCHAMP;A;TERRASSE OUVERTE;0.9;1.8;SARL ESSENTIEL ESSENTIEL 33 LONGCHAMP (RESTAURANT);48.864929, 2.289672;1.62;RESTAURANT;SARL ESSENTIEL ESSENTIEL 33 LONGCHAMP 
5399;14426;645 910 005 002;75016;5 RUE DE LA MANUTENTION;A;TERRASSE OUVERTE;0.6;9.5;SARL J.A.R.D.  (RESTAURANT);48.863949, 2.295922;5.7;RESTAURANT;SARL J.A.R.D.  
5400;14434;649 761 016 002;75016;16 AVENUE VICTOR HUGO;A;TERRASSE OUVERTE;1.8;14.2;SAS PRUNIER  (RESTAURANT);48.87246, 2.291851;25.56;RESTAURANT;SAS PRUNIER  
5401;14436;649 761 039 004;75016;39 AVENUE VICTOR HUGO;A;TERRASSE OUVERTE;1.3;2.8;MME MAIGNAN LE POETE (RESTAURANT);48.87146, 2.289883;3.64;RESTAURANT;MME MAIGNAN LE POETE 
5402;14437;650 042 047 002;75017;47 RUE DES ACACIAS;A;TERRASSE OUVERTE;0.6;5.4;SARL PALAIS CHEN  (RESTAURATION RAPIDE - SNACK);48.877977, 2.293447;3.24;RESTAURATION RAPIDE - SNACK;SARL PALAIS CHEN  
5403;14440;650 417 034 002;75017;3 PLACE TRISTAN BERNARD;B;TERRASSE OUVERTE;0.9;4.6;M PALMIE  (BAR RESTAURANT);48.879048, 2.291105;4.14;BAR RESTAURANT;M PALMIE  
5404;14444;650 735 036 003;75017;36 RUE BAYEN;A;TERRASSE OUVERTE;0.6;5.4;SARL AVF  (RESTAURANT);48.881543, 2.29256;3.24;RESTAURANT;SARL AVF  
5405;14445;651 331 007 004;75017;7 RUE BRUNEL;A;TERRASSE FERMEE;0.9;5.75;SARL MINEKO  (RESTAURANT);48.876844, 2.288532;5.175;RESTAURANT;SARL MINEKO  
5406;14446;651 331 009 004;75017;9 RUE BRUNEL;A;TERRASSE FERMEE;0.9;6.6;SARL PUB BRUNEL  (BAR RESTAURANT);48.876969, 2.288471;5.94;BAR RESTAURANT;SARL PUB BRUNEL  
5407;14457;654 215 030 002;75017;Pan coupé 30 BOULEVARD GOUVION SAINT CYR / 2 AVENUE DE LA PORTE VILLIERS;A;TERRASSE OUVERTE;2.9;4.6;M SERGEANT  (BAR RESTAURANT);;13.34;BAR RESTAURANT;M SERGEANT  
5408;14460;654 215 055 004;75017;Pan coupé 55 BOULEVARD GOUVION SAINT CYR / 10 RUE RUHMKORFF;A;TERRASSE OUVERTE;6.0;6.4;SARL ORESTO  (BAR RESTAURANT);48.885001, 2.290297;38.4;BAR RESTAURANT;SARL ORESTO  
5409;14467;654 231 050 004;75017;50 AVENUE DE LA GRANDE ARMEE;A;TERRASSE OUVERTE;3.0;6.5;SARL AROMA CLASS CROUTE (RESTAURATION RAPIDE - SNACK);48.876478, 2.287679;19.5;RESTAURATION RAPIDE - SNACK;SARL AROMA CLASS CROUTE 
5410;14474;655 805 018 003;75017;18 AVENUE MAC MAHON;A;TERRASSE OUVERTE;1.3;3.75;SAS COSMOPOLITE  (RESTAURANT);48.877429, 2.294676;4.875;RESTAURANT;SAS COSMOPOLITE  
5411;14476;656 411 013 004;75017;13 RUE DE MONTENOTTE;A;PLANCHER MOBILE;2.7;1.62;SARL MONTENOTTE  (BAR RESTAURANT);48.877055, 2.294795;4.374;BAR RESTAURANT;SARL MONTENOTTE  
5412;14478;656 714 022 002;75017;28 RUE SAUSSIER LEROY;B;TERRASSE OUVERTE;1.2;7.2;SARL NIEL S  (RESTAURANT);48.880534, 2.295281;8.64;RESTAURANT;SARL NIEL S  
5413;14480;656 714 027 002;75017;27 AVENUE NIEL;A;TERRASSE OUVERTE;0.6;8.0;SARL NOUVEAU DEPART  (BAR RESTAURANT);48.881194, 2.295275;4.8;BAR RESTAURANT;SARL NOUVEAU DEPART  
